Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
Jul-18,Naas General Hospital,102,General Surgery,General Referral,76
Jul-18,Naas General Hospital,102,Geriatric Medicine,General Referral,7
Jul-18,Naas General Hospital,102,Haematology,General Referral,5
Jul-18,Naas General Hospital,102,Orthopaedics,General Referral,33
Jul-18,Naas General Hospital,102,Respiratory Medicine,General Referral,13
Jul-18,Naas General Hospital,102,Rheumatology,General Referral,3
Jul-18,National Maternity Hospital Holles Street,931,Gynaecology,General Referral,97
Jul-18,National Maternity Hospital Holles Street,931,Obstetrics,General Referral,56
Jul-18,Our Lady of Lourdes Hospital,922,Cardiology,General Referral,55
Jul-18,Our Lady of Lourdes Hospital,922,Dermatology,General Referral,150
Jul-18,Our Lady of Lourdes Hospital,922,Endocrinology,General Referral,13
Jul-18,Our Lady of Lourdes Hospital,922,Gastro-Enterology,General Referral,45
Jul-18,Our Lady of Lourdes Hospital,922,General Surgery,General Referral,80
Jul-18,Our Lady of Lourdes Hospital,922,Geriatric Medicine,General Referral,9
Jul-18,Our Lady of Lourdes Hospital,922,Gynaecology,General Referral,111
Jul-18,Our Lady of Lourdes Hospital,922,Haematology,General Referral,19
Jul-18,Our Lady of Lourdes Hospital,922,Minor Ops,General Referral,20
Jul-18,Our Lady of Lourdes Hospital,922,Nephrology,General Referral,4
Jul-18,Our Lady of Lourdes Hospital,922,Ophthalmology,Ophthalmology Referral,12
Jul-18,Our Lady of Lourdes Hospital,922,Otolaryngology (ENT),General Referral,67
Jul-18,Our Lady of Lourdes Hospital,922,Paediatric Orthopaedic Surgery,General Referral,11
Jul-18,Our Lady of Lourdes Hospital,922,Paediatric Surgery,General Referral,16
Jul-18,Our Lady of Lourdes Hospital,922,Paediatrics,General Referral,41
Jul-18,Our Lady of Lourdes Hospital,922,Pigmented Lesion,Pigmented Lesion Referral,57
Jul-18,Our Lady of Lourdes Hospital,922,Respiratory Medicine,General Referral,35
Jul-18,Our Lady of Lourdes Hospital,922,Tropical,General Referral,1
Jul-18,Our Lady of Lourdes Hospital,922,Urology,General Referral,26
Jul-18,Our Lady's Children's Hospital Crumlin,941,Allergy,General Referral,34
Jul-18,Our Lady's Children's Hospital Crumlin,941,General Medicine,General Referral,73
Jul-18,Our Lady's Children's Hospital Crumlin,941,General Surgery,General Referral,9
Jul-18,Our Lady's Children's Hospital Crumlin,941,Nephrology,General Referral,5
Jul-18,Our Lady's Children's Hospital Crumlin,941,Orthopaedics,General Referral,36
Jul-18,Our Lady's Children's Hospital Crumlin,941,Plastic Surgery,General Referral,11
Jul-18,Our Lady's Children's Hospital Crumlin,941,Rheumatology,General Referral,1
Jul-18,Our Lady's Children's Hospital Crumlin,941,Urology,General Referral,3
Jul-18,Our Lady's Hospital Manorhamilton,502,Rheumatology,General Referral,27
Jul-18,Our Lady's Hospital Manorhamilton,502,Rheumatology Dexa,General Referral,9
Jul-18,Our Lady's Hospital Navan,403,Cardiology,General Referral,14
Jul-18,Our Lady's Hospital Navan,403,Diabetes Mellitus,General Referral,2
Jul-18,Our Lady's Hospital Navan,403,Endocrinology,General Referral,7
Jul-18,Our Lady's Hospital Navan,403,Gastro-Enterology,General Referral,30
Jul-18,Our Lady's Hospital Navan,403,General Surgery,General Referral,100
Jul-18,Our Lady's Hospital Navan,403,Geriatric / Memory Loss,General Referral,9
Jul-18,Our Lady's Hospital Navan,403,Gynaecology,General Referral,24
Jul-18,Our Lady's Hospital Navan,403,Orthopaedics,General Referral,101
Jul-18,Our Lady's Hospital Navan,403,Paediatrics,General Referral,1
Jul-18,Our Lady's Hospital Navan,403,Respiratory Medicine,General Referral,7
Jul-18,Our Lady's Hospital Navan,403,Rheumatology,General Referral,48
Jul-18,Portiuncula University Hospital,919,Cardiology,General Referral,33
Jul-18,Portiuncula University Hospital,919,Dermatology,General Referral,12
Jul-18,Portiuncula University Hospital,919,Endocrinology,General Referral,18
Jul-18,Portiuncula University Hospital,919,General Medicine,General Referral,25
Jul-18,Portiuncula University Hospital,919,General Surgery,General Referral,90
Jul-18,Portiuncula University Hospital,919,Gynaecology,General Referral,58
Jul-18,Portiuncula University Hospital,919,Nerve Conductive,General Referral,11
Jul-18,Portiuncula University Hospital,919,Obstetrics,General Referral,42
Jul-18,Portiuncula University Hospital,919,Oncology,General Referral,1
Jul-18,Portiuncula University Hospital,919,Orthopaedics,General Referral,3
Jul-18,Portiuncula University Hospital,919,Paediatrics,General Referral,35
Jul-18,Portiuncula University Hospital,919,Pain Relief,General Referral,4
Jul-18,Portiuncula University Hospital,919,Urology,General Referral,27
Jul-18,Roscommon University Hospital,803,Endocrinology,General Referral,3
Jul-18,Roscommon University Hospital,803,General Medicine,General Referral,31
Jul-18,Roscommon University Hospital,803,General Surgery,General Referral,83
Jul-18,Roscommon University Hospital,803,Orthopaedics,General Referral,10
Jul-18,Roscommon University Hospital,803,Otolaryngology (ENT),General Referral,10
Jul-18,Roscommon University Hospital,803,Pigmented Lesion,Pigmented Lesion Referral,21
Jul-18,Roscommon University Hospital,803,Plastic Surgery,General Referral,99
Jul-18,Roscommon University Hospital,803,Radiology,General Referral,18
Jul-18,Roscommon University Hospital,803,Urology,General Referral,12
Jul-18,Roscommon University Hospital,803,Vascular Surgery,General Referral,16
Jul-18,Rotunda Hospital,932,Gynaecology,General Referral,181
Jul-18,Rotunda Hospital,932,Obstetrics,General Referral,103
Jul-18,Rotunda Hospital,932,Ultrasound,General Referral,14
Jul-18,Royal Victoria Eye and Ear Hospital,950,Ophthalmology,Ophthalmology Referral,75
Jul-18,Royal Victoria Eye and Ear Hospital,950,Otolaryngology (ENT),General Referral,68
Jul-18,Sligo University Hospital,501,Dermatology,General Referral,72
Jul-18,Sligo University Hospital,501,Diabetes Mellitus,General Referral,4
Jul-18,Sligo University Hospital,501,Endocrinology,General Referral,6
Jul-18,Sligo University Hospital,501,General Medicine,General Referral,122
Jul-18,Sligo University Hospital,501,General Surgery,General Referral,103
Jul-18,Sligo University Hospital,501,Haematology,General Referral,13
Jul-18,Sligo University Hospital,501,Nephrology,General Referral,9
Jul-18,Sligo University Hospital,501,Neurology,General Referral,10
Jul-18,Sligo University Hospital,501,Obstetrics/Gynaecology,General Referral,46
Jul-18,Sligo University Hospital,501,Oncology,General Referral,3
Jul-18,Sligo University Hospital,501,Ophthalmology,Ophthalmology Referral,10
Jul-18,Sligo University Hospital,501,Orthopaedics,General Referral,53
Jul-18,Sligo University Hospital,501,Otolaryngology (ENT),General Referral,83
Jul-18,Sligo University Hospital,501,Paediatrics,General Referral,43
Jul-18,Sligo University Hospital,501,Pain Relief,General Referral,11
Jul-18,Sligo University Hospital,501,Pigmented Lesion,Pigmented Lesion Referral,8
Jul-18,Sligo University Hospital,501,Urology,General Referral,10
Jul-18,South Infirmary Victoria Hospital,915,Dermatology,General Referral,183
Jul-18,South Infirmary Victoria Hospital,915,Endocrinology,General Referral,5
Jul-18,South Infirmary Victoria Hospital,915,General Surgery,General Referral,149
Jul-18,South Infirmary Victoria Hospital,915,Maxillo-Facial,General Referral,8
Jul-18,South Infirmary Victoria Hospital,915,Orthopaedics,General Referral,240
Jul-18,South Infirmary Victoria Hospital,915,Otolaryngology (ENT),General Referral,179
Jul-18,South Infirmary Victoria Hospital,915,Pain Relief,General Referral,21
Jul-18,South Infirmary Victoria Hospital,915,Pigmented Lesion,Pigmented Lesion Referral,207
Jul-18,South Infirmary Victoria Hospital,915,Plastic Surgery,General Referral,41
Jul-18,South Infirmary Victoria Hospital,915,Rheumatology,General Referral,19
Jul-18,South Tipperary General Hospital,607,Cardiology,General Referral,5
Jul-18,South Tipperary General Hospital,607,Diabetes Mellitus,General Referral,3
Jul-18,South Tipperary General Hospital,607,General Medicine,General Referral,24
Jul-18,South Tipperary General Hospital,607,General Surgery,General Referral,66
Jul-18,South Tipperary General Hospital,607,Geriatric Medicine,General Referral,3
Jul-18,South Tipperary General Hospital,607,Gynaecology,General Referral,43
Jul-18,South Tipperary General Hospital,607,Obstetrics,General Referral,8
Jul-18,South Tipperary General Hospital,607,Paediatrics,General Referral,11
Jul-18,St. Columcille's Hospital,101,Cardiology,General Referral,24
Jul-18,St. Columcille's Hospital,101,Endocrinology,General Referral,15
Jul-18,St. Columcille's Hospital,101,Gastro-Enterology,General Referral,28
Jul-18,St. Columcille's Hospital,101,General Medicine,General Referral,3
Jul-18,St. Columcille's Hospital,101,General Surgery,General Referral,56
Jul-18,St. Columcille's Hospital,101,Geriatric Medicine,General Referral,14
Jul-18,St. Columcille's Hospital,101,GP Open Access (Cardiology),General Referral,21
Jul-18,St. Columcille's Hospital,101,Gynaecology,General Referral,12
Jul-18,St. Columcille's Hospital,101,Orthopaedics,General Referral,4
Jul-18,St. Columcille's Hospital,101,Pain Relief,General Referral,10
Jul-18,St. Columcille's Hospital,101,Radiology,General Referral,2
Jul-18,St. Columcille's Hospital,101,Urology,General Referral,5
Jul-18,St. Columcille's Hospital,101,Vascular Surgery,General Referral,24
Jul-18,St. James's Hospital,904,Bone Health and DXA Scans,General Referral,40
Jul-18,St. James's Hospital,904,Cancer Genetics,General Referral,8
Jul-18,St. James's Hospital,904,Cardiology,General Referral,65
Jul-18,St. James's Hospital,904,Dermatology,General Referral,147
Jul-18,St. James's Hospital,904,Diabetes Mellitus,General Referral,14
Jul-18,St. James's Hospital,904,Endocrinology,General Referral,22
Jul-18,St. James's Hospital,904,Endoscopy,Endoscopy Referral,110
Jul-18,St. James's Hospital,904,Gastro-Enterology,General Referral,81
Jul-18,St. James's Hospital,904,General Medicine,General Referral,17
Jul-18,St. James's Hospital,904,General Medicine Pharmacology,General Referral,12
Jul-18,St. James's Hospital,904,General Surgery,General Referral,65
Jul-18,St. James's Hospital,904,GUIDe,General Referral,20
Jul-18,St. James's Hospital,904,Gynaecology,General Referral,13
Jul-18,St. James's Hospital,904,Haematology,General Referral,36
Jul-18,St. James's Hospital,904,Hepatology,General Referral,32
Jul-18,St. James's Hospital,904,Immunology,General Referral,18
Jul-18,St. James's Hospital,904,Maxillo-Facial,General Referral,23
Jul-18,St. James's Hospital,904,Medical Oncology,General Referral,5
Jul-18,St. James's Hospital,904,Medicine for the Elderly Outpatient Service,General Referral,57
Jul-18,St. James's Hospital,904,Narcolepsy,General Referral,1
Jul-18,St. James's Hospital,904,National Coagulation Centre,General Referral,2
Jul-18,St. James's Hospital,904,Nephrology,General Referral,16
Jul-18,St. James's Hospital,904,Orthopaedics,General Referral,81
Jul-18,St. James's Hospital,904,Otolaryngology (ENT),General Referral,52
Jul-18,St. James's Hospital,904,Pain,General Referral,20
Jul-18,St. James's Hospital,904,Pigmented Lesion,Pigmented Lesion Referral,56
Jul-18,St. James's Hospital,904,Plastic Surgery,General Referral,76
Jul-18,St. James's Hospital,904,Respiratory Medicine,General Referral,43
Jul-18,St. James's Hospital,904,Rheumatology,General Referral,33
Jul-18,St. James's Hospital,904,St. James's Breast Clinic,Breast Clinic Referral,357
Jul-18,St. James's Hospital,904,St. James's Lung Clinic,Lung Cancer Referral,25
Jul-18,St. James's Hospital,904,St. James's Neurology Dept.,Neurology Referral,6
Jul-18,St. James's Hospital,904,St. James's Urology,Prostate Cancer Referral,30
Jul-18,St. James's Hospital,904,Urology,General Referral,65
Jul-18,St. James's Hospital,904,Vascular Surgery,General Referral,79
Jul-18,St. John of Gods,18,Inpatient Admission,General Referral,10
Jul-18,St. John of Gods,18,Outpatient Appointment,General Referral,12
Jul-18,"St. Luke's Hospital, Kilkenny",601,Cardiology,General Referral,13
Jul-18,"St. Luke's Hospital, Kilkenny",601,Diabetes Mellitus,General Referral,11
Jul-18,"St. Luke's Hospital, Kilkenny",601,Gastro-Enterology,General Referral,9
Jul-18,"St. Luke's Hospital, Kilkenny",601,General Medicine,General Referral,11
Jul-18,"St. Luke's Hospital, Kilkenny",601,General Surgery,General Referral,78
Jul-18,"St. Luke's Hospital, Kilkenny",601,Gynaecology,General Referral,17
Jul-18,"St. Luke's Hospital, Kilkenny",601,Hepatology,General Referral,3
Jul-18,"St. Luke's Hospital, Kilkenny",601,Obstetrics,General Referral,15
Jul-18,"St. Luke's Hospital, Kilkenny",601,Paediatrics,General Referral,16
Jul-18,"St. Luke's Hospital, Kilkenny",601,Respiratory Medicine,General Referral,9
Jul-18,St. Michael's Hospital,912,Cardiology,General Referral,25
Jul-18,St. Michael's Hospital,912,Community Heart Failure,General Referral,4
Jul-18,St. Michael's Hospital,912,Dermatology,General Referral,20
Jul-18,St. Michael's Hospital,912,Diabetes Mellitus,General Referral,7
Jul-18,St. Michael's Hospital,912,Endocrinology,General Referral,9
Jul-18,St. Michael's Hospital,912,Endoscopy,Endoscopy Referral,66
Jul-18,St. Michael's Hospital,912,Gastro-Enterology,General Referral,21
Jul-18,St. Michael's Hospital,912,General Surgery,General Referral,39
Jul-18,St. Michael's Hospital,912,Geriatric Medicine,General Referral,3
Jul-18,St. Michael's Hospital,912,Gynaecology,General Referral,7
Jul-18,St. Michael's Hospital,912,Heart Failure Clinic,General Referral,2
Jul-18,St. Michael's Hospital,912,Heart Failure Virtual Clinic,General Referral,1
Jul-18,St. Michael's Hospital,912,Ophthalmology,Ophthalmology Referral,4
Jul-18,St. Michael's Hospital,912,Orthopaedic (Foot & Ankle),General Referral,8
Jul-18,St. Michael's Hospital,912,Orthopaedics,General Referral,8
Jul-18,St. Michael's Hospital,912,Otolaryngology (ENT),General Referral,20
Jul-18,St. Michael's Hospital,912,Pelvic Floor Clinic,General Referral,2
Jul-18,St. Michael's Hospital,912,Physiotherapy,General Referral,22
Jul-18,St. Michael's Hospital,912,Radiology,General Referral,97
Jul-18,St. Michael's Hospital,912,Respiratory Medicine,General Referral,15
Jul-18,St. Michael's Hospital,912,Stop HF Unit,General Referral,1
Jul-18,St. Michael's Hospital,912,Urology,General Referral,12
Jul-18,St. Michael's Hospital,912,Vascular,General Referral,7
Jul-18,St. Patrick’s Mental Health Services,750,Psychiatric Referral Service,General Referral,90
Jul-18,St. Vincent's University Hospital,910,Cardiology,General Referral,60
Jul-18,St. Vincent's University Hospital,910,Dermatology,General Referral,135
Jul-18,St. Vincent's University Hospital,910,Diabetes Mellitus,General Referral,9
Jul-18,St. Vincent's University Hospital,910,Endocrinology,General Referral,14
Jul-18,St. Vincent's University Hospital,910,Endoscopy,Endoscopy Referral,64
Jul-18,St. Vincent's University Hospital,910,Gastro-Enterology,General Referral,80
Jul-18,St. Vincent's University Hospital,910,General Medicine,General Referral,4
Jul-18,St. Vincent's University Hospital,910,General Surgery,General Referral,65
Jul-18,St. Vincent's University Hospital,910,Geriatric Medicine,General Referral,51
Jul-18,St. Vincent's University Hospital,910,Gynaecology,General Referral,36
Jul-18,St. Vincent's University Hospital,910,Haematology General,General Referral,30
Jul-18,St. Vincent's University Hospital,910,Infectious Diseases,General Referral,3
Jul-18,St. Vincent's University Hospital,910,Oncology,General Referral,3
Jul-18,St. Vincent's University Hospital,910,Ophthalmology,Ophthalmology Referral,9
Jul-18,St. Vincent's University Hospital,910,Orthopaedics,General Referral,152
Jul-18,St. Vincent's University Hospital,910,Otolaryngology (ENT),General Referral,40
Jul-18,St. Vincent's University Hospital,910,Pain Relief,General Referral,14
Jul-18,St. Vincent's University Hospital,910,Palliative Medicine,General Referral,1
Jul-18,St. Vincent's University Hospital,910,Pigmented Lesion,Pigmented Lesion Referral,48
Jul-18,St. Vincent's University Hospital,910,Plastics,General Referral,51
Jul-18,St. Vincent's University Hospital,910,Psychiatry,General Referral,11
Jul-18,St. Vincent's University Hospital,910,Renal,General Referral,13
Jul-18,St. Vincent's University Hospital,910,Respiratory Medicine,General Referral,51
Jul-18,St. Vincent's University Hospital,910,Rheumatology,General Referral,58
Jul-18,St. Vincent's University Hospital,910,St. Vincent's Breast Clinic,Breast Clinic Referral,275
Jul-18,St. Vincent's University Hospital,910,St. Vincents Lung Clinic,Lung Cancer Referral,13
Jul-18,St. Vincent's University Hospital,910,St. Vincent's Neurology Dept.,Neurology Referral,21
Jul-18,St. Vincent's University Hospital,910,St. Vincent's Prostate Clinic,Prostate Cancer Referral,22
Jul-18,St. Vincent's University Hospital,910,Urology,General Referral,55
Jul-18,St. Vincent's University Hospital,910,Vascular Surgery,General Referral,34
Jul-18,Tallaght University Hospital,1049,Cardiology - Adult,General Referral,80
Jul-18,Tallaght University Hospital,1049,Cardiology - Paediatric,General Referral,4
Jul-18,Tallaght University Hospital,1049,Clinical Neurophysiology - Adult,General Referral,6
Jul-18,Tallaght University Hospital,1049,Dermatology - Adult,General Referral,114
Jul-18,Tallaght University Hospital,1049,Dermatology - Paediatric,General Referral,17
Jul-18,Tallaght University Hospital,1049,Diagnostic Cardiology - Adult,General Referral,8
Jul-18,Tallaght University Hospital,1049,Endocrinology - Adult,General Referral,54
Jul-18,Tallaght University Hospital,1049,Endocrinology - Paediatric,General Referral,8
Jul-18,Tallaght University Hospital,1049,ENT - Paediatric,General Referral,48
Jul-18,Tallaght University Hospital,1049,Gastroenterology - Adult,General Referral,136
Jul-18,Tallaght University Hospital,1049,Gastroenterology - Paediatric,General Referral,3
Jul-18,Tallaght University Hospital,1049,General Surgery - Adult,General Referral,90
Jul-18,Tallaght University Hospital,1049,Geriatric Medicine  - Adult,General Referral,20
Jul-18,Tallaght University Hospital,1049,Gynaecology - Adult,General Referral,72
Jul-18,Tallaght University Hospital,1049,Haematology - Adult,General Referral,25
Jul-18,Tallaght University Hospital,1049,Nephrology - Adult,General Referral,21
Jul-18,Tallaght University Hospital,1049,Neurology - Adult,General Referral,64
Jul-18,Tallaght University Hospital,1049,Neurology - Paediatric,General Referral,3
Jul-18,Tallaght University Hospital,1049,Ophthalmology,Ophthalmology Referral,10
Jul-18,Tallaght University Hospital,1049,Orthopaedics - Adult,General Referral,132
Jul-18,Tallaght University Hospital,1049,Otolaryngology (ENT) - Adult,General Referral,80
Jul-18,Tallaght University Hospital,1049,Paediatrics,General Referral,43
Jul-18,Tallaght University Hospital,1049,Paediatrics Development,General Referral,5
Jul-18,Tallaght University Hospital,1049,Pain Relief - Adult,General Referral,14
Jul-18,Tallaght University Hospital,1049,Pigmented Lesion,Pigmented Lesion Referral,23
Jul-18,Tallaght University Hospital,1049,Psychiatry - Adult,General Referral,8
Jul-18,Tallaght University Hospital,1049,Rehabilitation Medicine - Adult,General Referral,1
Jul-18,Tallaght University Hospital,1049,Respiratory Medicine - Adult,General Referral,34
Jul-18,Tallaght University Hospital,1049,Respiratory Medicine - Paediatric,General Referral,7
Jul-18,Tallaght University Hospital,1049,Rheumatology - Adult,General Referral,40
Jul-18,Tallaght University Hospital,1049,Surgery - Paediatric,General Referral,33
Jul-18,Tallaght University Hospital,1049,Urology - Adult,General Referral,101
Jul-18,Tallaght University Hospital,1049,Vascular Surgery - Adult,General Referral,59
Jul-18,Temple Street Children’s University Hospital,940,General Medicine,General Referral,126
Jul-18,Temple Street Children’s University Hospital,940,General Surgery,General Referral,39
Jul-18,Temple Street Children’s University Hospital,940,Orthopaedics,General Referral,65
Jul-18,Temple Street Children’s University Hospital,940,Otolaryngology (ENT),General Referral,64
Jul-18,Temple Street Children’s University Hospital,940,Plastic Surgery,General Referral,14
Jul-18,Temple Street Children’s University Hospital,940,Urology,General Referral,32
Jul-18,Tullamore Midland Regional Hospital,203,Cardiology,General Referral,25
Jul-18,Tullamore Midland Regional Hospital,203,General Medicine,General Referral,34
Jul-18,Tullamore Midland Regional Hospital,203,General Surgery,General Referral,138
Jul-18,Tullamore Midland Regional Hospital,203,Haematology,General Referral,27
Jul-18,Tullamore Midland Regional Hospital,203,Nephrology,General Referral,9
Jul-18,Tullamore Midland Regional Hospital,203,Obstetrics/Gynaecology,General Referral,11
Jul-18,Tullamore Midland Regional Hospital,203,Ophthalmology,Ophthalmology Referral,6
Jul-18,Tullamore Midland Regional Hospital,203,Orthopaedics,General Referral,172
Jul-18,Tullamore Midland Regional Hospital,203,Otolaryngology (ENT),General Referral,155
Jul-18,Tullamore Midland Regional Hospital,203,Paediatrics,General Referral,3
Jul-18,Tullamore Midland Regional Hospital,203,Rheumatology,General Referral,39
Jul-18,UL Hospitals Group,9100,Anaesthetics,General Referral,2
Jul-18,UL Hospitals Group,9100,Cardiology,General Referral,78
Jul-18,UL Hospitals Group,9100,Dermatology,General Referral,107
Jul-18,UL Hospitals Group,9100,Endocrinology,General Referral,46
Jul-18,UL Hospitals Group,9100,Endoscopy,Endoscopy Referral,30
Jul-18,UL Hospitals Group,9100,Gastro-Enterology,General Referral,80
Jul-18,UL Hospitals Group,9100,General Medicine,General Referral,17
Jul-18,UL Hospitals Group,9100,General Surgery,General Referral,178
Jul-18,UL Hospitals Group,9100,Geriatric Medicine,General Referral,16
Jul-18,UL Hospitals Group,9100,Gynaecology,General Referral,88
Jul-18,UL Hospitals Group,9100,Haematology,General Referral,28
Jul-18,UL Hospitals Group,9100,Maxillo-Facial,General Referral,27
Jul-18,UL Hospitals Group,9100,Nephrology,General Referral,11
Jul-18,UL Hospitals Group,9100,Neurology,General Referral,27
Jul-18,UL Hospitals Group,9100,Ophthalmology,Ophthalmology Referral,53
Jul-18,UL Hospitals Group,9100,Orthopaedics,General Referral,130
Jul-18,UL Hospitals Group,9100,Otolaryngology (ENT),General Referral,144
Jul-18,UL Hospitals Group,9100,Paediatrics,General Referral,76
Jul-18,UL Hospitals Group,9100,Pain Relief,General Referral,26
Jul-18,UL Hospitals Group,9100,Respiratory Medicine,General Referral,39
Jul-18,UL Hospitals Group,9100,Rheumatology,General Referral,31
Jul-18,UL Hospitals Group,9100,Urology,General Referral,81
Jul-18,UL Hospitals Group,9100,Vascular Surgery,General Referral,50
Jul-18,University Hospital Galway,800,Anaesthetics,General Referral,1
Jul-18,University Hospital Galway,800,Cardiology,General Referral,84
Jul-18,University Hospital Galway,800,Cardio-Thoracic Surgery,General Referral,7
Jul-18,University Hospital Galway,800,Clinical Immunology,General Referral,5
Jul-18,University Hospital Galway,800,Dermatology,General Referral,98
Jul-18,University Hospital Galway,800,Diabetes Mellitus,General Referral,12
Jul-18,University Hospital Galway,800,Endocrinology,General Referral,45
Jul-18,University Hospital Galway,800,Fertility,General Referral,8
Jul-18,University Hospital Galway,800,Gastro-Enterology,General Referral,121
Jul-18,University Hospital Galway,800,General Medicine,General Referral,5
Jul-18,University Hospital Galway,800,General Surgery,General Referral,98
Jul-18,University Hospital Galway,800,Geriatric Medicine,General Referral,7
Jul-18,University Hospital Galway,800,Gynaecology,General Referral,79
Jul-18,University Hospital Galway,800,Haematology,General Referral,37
Jul-18,University Hospital Galway,800,Haemochromatosis,General Referral,4
Jul-18,University Hospital Galway,800,Hepatitis B/C,General Referral,1
Jul-18,University Hospital Galway,800,Infectious Diseases,General Referral,5
Jul-18,University Hospital Galway,800,Nephrology,General Referral,22
Jul-18,University Hospital Galway,800,Neurology,General Referral,47
Jul-18,University Hospital Galway,800,Obstetrics,General Referral,46
Jul-18,University Hospital Galway,800,Oncology,General Referral,5
Jul-18,University Hospital Galway,800,Ophthalmology,Ophthalmology Referral,42
Jul-18,University Hospital Galway,800,Oral Surgery,General Referral,10
Jul-18,University Hospital Galway,800,Orthopaedics,General Referral,148
Jul-18,University Hospital Galway,800,Otolaryngology (ENT),General Referral,146
Jul-18,University Hospital Galway,800,Paediatrics,General Referral,49
Jul-18,University Hospital Galway,800,Pain Relief,General Referral,9
Jul-18,University Hospital Galway,800,Pathology,General Referral,1
Jul-18,University Hospital Galway,800,Plastic Surgery,General Referral,167
Jul-18,University Hospital Galway,800,Radiology,General Referral,122
Jul-18,University Hospital Galway,800,Respiratory Medicine,General Referral,33
Jul-18,University Hospital Galway,800,Rheumatology,General Referral,42
Jul-18,University Hospital Galway,800,Sleep,General Referral,8
Jul-18,University Hospital Galway,800,UCHG Breast Clinic,Breast Clinic Referral,279
Jul-18,University Hospital Galway,800,UCHG Lung Clinic,Lung Cancer Referral,31
Jul-18,University Hospital Galway,800,UCHG Urology,Prostate Cancer Referral,49
Jul-18,University Hospital Galway,800,Urology,General Referral,89
Jul-18,University Hospital Galway,800,Vascular Surgery,General Referral,64
Jul-18,University Hospital Galway,800,Weight Loss Management,General Referral,6
Jul-18,University Hospital Limerick,300,Limerick Lung Clinic,Lung Cancer Referral,15
Jul-18,University Hospital Limerick,300,Limerick Prostate Clinic,Prostate Cancer Referral,25
Jul-18,University Hospital Limerick,300,Limerick Regional Breast Clinic,Breast Clinic Referral,180
Jul-18,University Hospital Limerick,300,Pigmented Lesion,Pigmented Lesion Referral,40
Jul-18,University Hospital Waterford,600,Dermatology,General Referral,139
Jul-18,University Hospital Waterford,600,General Surgery,General Referral,71
Jul-18,University Hospital Waterford,600,Ophthalmology,Ophthalmology Referral,33
Jul-18,University Hospital Waterford,600,Orthopaedics,General Referral,122
Jul-18,University Hospital Waterford,600,Otolaryngology (ENT),General Referral,114
Jul-18,University Hospital Waterford,600,Pain Relief,General Referral,6
Jul-18,University Hospital Waterford,600,Pigmented Lesion,Pigmented Lesion Referral,84
Jul-18,University Hospital Waterford,600,Rheumatology,General Referral,13
Jul-18,University Hospital Waterford,600,Urology,General Referral,45
Jul-18,University Hospital Waterford,600,Vascular Surgery,General Referral,14
Jul-18,University Hospital Waterford,600,Waterford Lung Clinic,Lung Cancer Referral,14
Jul-18,University Hospital Waterford,600,Waterford Prostate Clinic,Prostate Cancer Referral,25
Jul-18,University Hospital Waterford,600,Waterford Regional Breast Clinic,Breast Clinic Referral,192
Jul-18,Wexford General Hospital,605,General Medicine,General Referral,53
Jul-18,Wexford General Hospital,605,General Surgery,General Referral,92
Jul-18,Wexford General Hospital,605,Radiology,General Referral,52
Jul-18,Wexford Ultrasound,9123,Ultrasound,General Referral,17
Aug-18,Alliance Medical Charter Medical Radiology,9104,CT,General Referral,8
Aug-18,Alliance Medical Charter Medical Radiology,9104,DXA,General Referral,22
Aug-18,Alliance Medical Charter Medical Radiology,9104,MRI,General Referral,78
Aug-18,Alliance Medical Charter Medical Radiology,9104,Ultrasound,General Referral,62
Aug-18,Alliance Medical Charter Medical Radiology,9104,X-Ray,General Referral,21
Aug-18,Alliance Medical Clane Hospital Radiology,9105,CT,General Referral,16
Aug-18,Alliance Medical Clane Hospital Radiology,9105,DXA,General Referral,16
Aug-18,Alliance Medical Clane Hospital Radiology,9105,MRI,General Referral,124
Aug-18,Alliance Medical Clane Hospital Radiology,9105,Ultrasound,General Referral,59
Aug-18,Alliance Medical Clane Hospital Radiology,9105,X-Ray,General Referral,5
Aug-18,Alliance Medical Mater Private Cork Radiology,9116,Cardiac Calcium Scoring,General Referral,2
Aug-18,Alliance Medical Mater Private Cork Radiology,9116,CT,General Referral,11
Aug-18,Alliance Medical Mater Private Cork Radiology,9116,MRI,General Referral,152
Aug-18,Alliance Medical Mater Private Cork Radiology,9116,Ultrasound,General Referral,70
Aug-18,Alliance Medical Mater Private Cork Radiology,9116,X-Ray,General Referral,5
Aug-18,Alliance Medical Mercy Hospital MRI Cork,9114,MRI,General Referral,4
Aug-18,Alliance Medical Merlin Park CT and MRI,9106,CT,General Referral,4
Aug-18,Alliance Medical Merlin Park CT and MRI,9106,MRI,General Referral,45
Aug-18,Alliance Medical MRI Bons Secours Hospital Tralee,9113,MRI,General Referral,144
Aug-18,Alliance Medical MRI Centre Ballinasloe,9107,MRI,General Referral,73
Aug-18,Alliance Medical MRI Centre Clonmel,9108,MRI,General Referral,20
Aug-18,Alliance Medical MRI Centre Drogheda,9111,MRI,General Referral,56
Aug-18,Alliance Medical MRI Centre Tullamore,9109,MRI,General Referral,14
Aug-18,Alliance Medical MRI Consultant Private Clinic CUH,9112,MRI,General Referral,17
Aug-18,Alliance Medical MRI National Maternity Hospital,9122,MRI,General Referral,1
