Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,Referraltype,TotalReferrals
Jul-21,Mater Private Hospital Dublin,9060,Oral Surgery,General Referral,1
Jul-21,Mater Private Hospital Dublin,9060,Orthopaedic and Spine,General Referral,113
Jul-21,Mater Private Hospital Dublin,9060,Pain Management,General Referral,18
Jul-21,Mater Private Hospital Dublin,9060,Pelvic Health,General Referral,5
Jul-21,Mater Private Hospital Dublin,9060,Plastics,General Referral,67
Jul-21,Mater Private Hospital Dublin,9060,Prostate Direct Access,Prostate Cancer Referral,5
Jul-21,Mater Private Hospital Dublin,9060,Radiation Oncology,General Referral,1
Jul-21,Mater Private Hospital Dublin,9060,Radiology,General Referral,354
Jul-21,Mater Private Hospital Dublin,9060,Respiratory,General Referral,48
Jul-21,Mater Private Hospital Dublin,9060,Rheumatology,General Referral,47
Jul-21,Mater Private Hospital Dublin,9060,Same Day Appt - Vascular,General Referral,9
Jul-21,Mater Private Hospital Dublin,9060,Same Day Consultant Appointment,General Referral,17
Jul-21,Mater Private Hospital Dublin,9060,Sleep Disorders,General Referral,29
Jul-21,Mater Private Hospital Dublin,9060,Spine,General Referral,24
Jul-21,Mater Private Hospital Dublin,9060,Sports Medicine,General Referral,1
Jul-21,Mater Private Hospital Dublin,9060,Urology,General Referral,129
Jul-21,Mater Private Mullingar Outreach Clinic,9068,Cardiology,General Referral,9
Jul-21,Mater Private Navan Outreach Clinic,9064,Cardiology,General Referral,17
Jul-21,Mater Private Navan Outreach Clinic,9064,Dermatology,General Referral,9
Jul-21,Mater Private Navan Outreach Clinic,9064,Ophthalmology,Ophthalmology Referral,1
Jul-21,Mater Private Navan Outreach Clinic,9064,Urology,General Referral,4
Jul-21,Mater Public Hospital,908,Cardiac/Thoracic Surgery,General Referral,26
Jul-21,Mater Public Hospital,908,Colorectal Surgery,General Referral,45
Jul-21,Mater Public Hospital,908,Dermatology,General Referral,303
Jul-21,Mater Public Hospital,908,Diabetic/Endocrinology,General Referral,75
Jul-21,Mater Public Hospital,908,ENT Surgery,General Referral,133
Jul-21,Mater Public Hospital,908,Gastroenterology,General Referral,271
Jul-21,Mater Public Hospital,908,Gen Med/Cardiology,General Referral,156
Jul-21,Mater Public Hospital,908,Gen/Vas Surgery,General Referral,116
Jul-21,Mater Public Hospital,908,General Surgery,General Referral,120
Jul-21,Mater Public Hospital,908,Geriatrics,General Referral,43
Jul-21,Mater Public Hospital,908,Gynaecology,General Referral,28
Jul-21,Mater Public Hospital,908,Haematology,General Referral,62
Jul-21,Mater Public Hospital,908,Hepatobiliary,General Referral,15
Jul-21,Mater Public Hospital,908,Hepatology,General Referral,30
Jul-21,Mater Public Hospital,908,Infectious Diseases,General Referral,28
Jul-21,Mater Public Hospital,908,Mater Lung Clinic,Lung Cancer Referral,18
Jul-21,Mater Public Hospital,908,Mater Prostate Clinic,Prostate Cancer Referral,31
Jul-21,Mater Public Hospital,908,Mater Public Breast Unit,Breast Clinic Orig Referral,2
Jul-21,Mater Public Hospital,908,Mater Public Breast Unit,Breast Clinic Referral,518
Jul-21,Mater Public Hospital,908,Metabolic Disease,General Referral,4
Jul-21,Mater Public Hospital,908,Nephrology,General Referral,33
Jul-21,Mater Public Hospital,908,Neurology,General Referral,105
Jul-21,Mater Public Hospital,908,Oncology,General Referral,13
Jul-21,Mater Public Hospital,908,Ophthalmology,General Referral,197
Jul-21,Mater Public Hospital,908,Orthopaedic,General Referral,234
Jul-21,Mater Public Hospital,908,Pain Medicine,General Referral,42
Jul-21,Mater Public Hospital,908,Plastic Surgery,General Referral,99
Jul-21,Mater Public Hospital,908,Psychiatry,General Referral,13
Jul-21,Mater Public Hospital,908,Respiratory Med,General Referral,64
Jul-21,Mater Public Hospital,908,Rheumatology,General Referral,49
Jul-21,Mater Public Hospital,908,Urology,General Referral,159
Jul-21,Mayo University Hospital,802,Dermatology,General Referral,26
Jul-21,Mayo University Hospital,802,Diabetes Mellitus,General Referral,12
Jul-21,Mayo University Hospital,802,General Medicine,General Referral,149
Jul-21,Mayo University Hospital,802,General Surgery,General Referral,174
Jul-21,Mayo University Hospital,802,Gynaecology,General Referral,87
Jul-21,Mayo University Hospital,802,Nephrology,General Referral,4
Jul-21,Mayo University Hospital,802,Obstetrics,General Referral,46
Jul-21,Mayo University Hospital,802,Orthopaedics,General Referral,141
Jul-21,Mayo University Hospital,802,Otolaryngology (ENT),General Referral,28
Jul-21,Mayo University Hospital,802,Paediatrics,General Referral,72
Jul-21,Mayo University Hospital,802,Urology,General Referral,9
Jul-21,Mercy University Hospital,913,Cardiology,General Referral,59
Jul-21,Mercy University Hospital,913,Endocrinology,General Referral,3
Jul-21,Mercy University Hospital,913,Gastro-Enterology,General Referral,93
Jul-21,Mercy University Hospital,913,Gastro-Intestinal Surgery,General Referral,22
Jul-21,Mercy University Hospital,913,General Medicine,General Referral,6
Jul-21,Mercy University Hospital,913,General Surgery,General Referral,59
Jul-21,Mercy University Hospital,913,Geriatric Medicine,General Referral,11
Jul-21,Mercy University Hospital,913,Haematology,General Referral,22
Jul-21,Mercy University Hospital,913,HBTT North Lee,Mental Health Referral,41
Jul-21,Mercy University Hospital,913,Hepato-Biliary Surgery,General Referral,4
Jul-21,Mercy University Hospital,913,Infectious Diseases,General Referral,5
Jul-21,Mercy University Hospital,913,Neurology,General Referral,13
Jul-21,Mercy University Hospital,913,Paediatric Neurology,General Referral,3
Jul-21,Mercy University Hospital,913,Paediatrics,General Referral,23
Jul-21,Mercy University Hospital,913,Pain Relief,General Referral,23
Jul-21,Mercy University Hospital,913,Radiology,General Referral,353
Jul-21,Mercy University Hospital,913,Respiratory Medicine,General Referral,67
Jul-21,Mercy University Hospital,913,Urology,General Referral,104
Jul-21,Mercy University Hospital,913,Vascular Surgery,General Referral,75
Jul-21,Merlin Park University Hospital,801,DEXA,General Referral,46
Jul-21,Merlin Park University Hospital,801,Radiology,General Referral,317
Jul-21,Merrion Fertility Clinic,9117,Reproductive Medicine,General Referral,25
Jul-21,Midland Regional Hospital Portlaoise,201,Cardiology,General Referral,38
Jul-21,Midland Regional Hospital Portlaoise,201,Endocrinology,General Referral,38
Jul-21,Midland Regional Hospital Portlaoise,201,General Medicine,General Referral,25
Jul-21,Midland Regional Hospital Portlaoise,201,General Surgery,General Referral,182
Jul-21,Midland Regional Hospital Portlaoise,201,Gynaecology,General Referral,95
Jul-21,Midland Regional Hospital Portlaoise,201,Haematology,General Referral,10
Jul-21,Midland Regional Hospital Portlaoise,201,Obstetrics,General Referral,63
Jul-21,Midland Regional Hospital Portlaoise,201,Ophthalmology,Ophthalmology Referral,6
Jul-21,Midland Regional Hospital Portlaoise,201,Paediatrics,General Referral,72
Jul-21,Midland Regional Hospital Portlaoise,201,Urology,General Referral,26
Jul-21,Mullingar Midland Regional Hospital,202,Cardiology,General Referral,44
Jul-21,Mullingar Midland Regional Hospital,202,Diabetes Mellitus,General Referral,13
Jul-21,Mullingar Midland Regional Hospital,202,Endocrinology,General Referral,31
Jul-21,Mullingar Midland Regional Hospital,202,General Medicine,General Referral,67
Jul-21,Mullingar Midland Regional Hospital,202,General Surgery,General Referral,176
Jul-21,Mullingar Midland Regional Hospital,202,Geriatric Medicine,General Referral,12
Jul-21,Mullingar Midland Regional Hospital,202,Gynaecology,General Referral,101
Jul-21,Mullingar Midland Regional Hospital,202,Haematology,General Referral,14
Jul-21,Mullingar Midland Regional Hospital,202,Obstetrics,General Referral,74
Jul-21,Mullingar Midland Regional Hospital,202,Ophthalmology,Ophthalmology Referral,6
Jul-21,Mullingar Midland Regional Hospital,202,Orthopaedics,General Referral,7
Jul-21,Mullingar Midland Regional Hospital,202,Paediatrics,General Referral,56
Jul-21,Mullingar Midland Regional Hospital,202,Respiratory Medicine,General Referral,57
Jul-21,Naas General Hospital,102,Cardiology,General Referral,84
Jul-21,Naas General Hospital,102,Day Services Endoscopy,Endoscopy Referral,118
Jul-21,Naas General Hospital,102,Dermatology,General Referral,157
Jul-21,Naas General Hospital,102,Emergency Department Naas,General Referral,228
Jul-21,Naas General Hospital,102,Endocrinology,General Referral,38
Jul-21,Naas General Hospital,102,Gastro-Enterology,General Referral,77
Jul-21,Naas General Hospital,102,General Medicine,General Referral,15
Jul-21,Naas General Hospital,102,General Surgery,General Referral,159
Jul-21,Naas General Hospital,102,Geriatric Medicine,General Referral,47
Jul-21,Naas General Hospital,102,Haematology,General Referral,12
Jul-21,Naas General Hospital,102,Oncology,General Referral,1
Jul-21,Naas General Hospital,102,Orthopaedics,General Referral,134
Jul-21,Naas General Hospital,102,Palliative Medicine,General Referral,3
Jul-21,Naas General Hospital,102,Physiotherapy,General Referral,82
Jul-21,Naas General Hospital,102,Pigmented Lesion,Pigmented Lesion Referral,35
Jul-21,Naas General Hospital,102,Radiology,General Referral,459
Jul-21,Naas General Hospital,102,Respiratory Medicine,General Referral,62
Jul-21,Naas General Hospital,102,Rheumatology,General Referral,23
Jul-21,National Maternity Hospital Holles Street,931,Gynaecology,General Referral,242
Jul-21,National Maternity Hospital Holles Street,931,Obstetrics,General Referral,134
Jul-21,National Spine Institute,9235,Spinal Assessment,General Referral,2
Jul-21,Nenagh General Hospital,304,X-Ray,General Referral,253
Jul-21,Newcastle Hospital,499,Community Mental Health - Bray,General Referral,4
Jul-21,Newcastle Hospital,499,Community Mental Health - Greystones,General Referral,10
Jul-21,Our Lady of Lourdes Hospital,922,Ante-Natal,General Referral,149
Jul-21,Our Lady of Lourdes Hospital,922,Cardiology,General Referral,138
Jul-21,Our Lady of Lourdes Hospital,922,Dermatology,General Referral,286
Jul-21,Our Lady of Lourdes Hospital,922,Endocrinology,General Referral,47
Jul-21,Our Lady of Lourdes Hospital,922,Gastro-Enterology,General Referral,87
Jul-21,Our Lady of Lourdes Hospital,922,General Surgery,General Referral,78
Jul-21,Our Lady of Lourdes Hospital,922,Geriatric Medicine,General Referral,19
Jul-21,Our Lady of Lourdes Hospital,922,Gynaecology,General Referral,137
Jul-21,Our Lady of Lourdes Hospital,922,Haematology,General Referral,46
Jul-21,Our Lady of Lourdes Hospital,922,Interventional Radiology,General Referral,12
Jul-21,Our Lady of Lourdes Hospital,922,Minor Ops,General Referral,35
Jul-21,Our Lady of Lourdes Hospital,922,Nephrology,General Referral,19
Jul-21,Our Lady of Lourdes Hospital,922,Ophthalmology,Ophthalmology Referral,21
Jul-21,Our Lady of Lourdes Hospital,922,Otolaryngology (ENT),General Referral,97
Jul-21,Our Lady of Lourdes Hospital,922,Paediatric Orthopaedic Surgery,General Referral,24
Jul-21,Our Lady of Lourdes Hospital,922,Paediatric Surgery,General Referral,33
Jul-21,Our Lady of Lourdes Hospital,922,Paediatrics,General Referral,94
Jul-21,Our Lady of Lourdes Hospital,922,Pigmented Lesion,Pigmented Lesion Referral,92
Jul-21,Our Lady of Lourdes Hospital,922,Plain film X-Ray,General Referral,369
Jul-21,Our Lady of Lourdes Hospital,922,Pregnancy Options,General Referral,1
Jul-21,Our Lady of Lourdes Hospital,922,Respiratory Medicine,General Referral,67
Jul-21,Our Lady of Lourdes Hospital,922,Ultrasound,General Referral,185
Jul-21,Our Lady of Lourdes Hospital,922,Urology,General Referral,75
Jul-21,Our Lady's Children's Hospital Crumlin,941,Allergy,General Referral,52
Jul-21,Our Lady's Children's Hospital Crumlin,941,Dermatology,General Referral,109
Jul-21,Our Lady's Children's Hospital Crumlin,941,Diabetes and Endocrine,General Referral,18
Jul-21,Our Lady's Children's Hospital Crumlin,941,ENT,General Referral,57
Jul-21,Our Lady's Children's Hospital Crumlin,941,Gastroenterology,General Referral,42
Jul-21,Our Lady's Children's Hospital Crumlin,941,General Medicine,General Referral,91
Jul-21,Our Lady's Children's Hospital Crumlin,941,General Surgery,General Referral,86
Jul-21,Our Lady's Children's Hospital Crumlin,941,Genetics,General Referral,22
Jul-21,Our Lady's Children's Hospital Crumlin,941,Haematology,General Referral,12
Jul-21,Our Lady's Children's Hospital Crumlin,941,Neonatology,General Referral,4
Jul-21,Our Lady's Children's Hospital Crumlin,941,Nephrology,General Referral,8
Jul-21,Our Lady's Children's Hospital Crumlin,941,Ophthalmology,Ophthalmology Referral,68
Jul-21,Our Lady's Children's Hospital Crumlin,941,Orthopaedics,General Referral,81
Jul-21,Our Lady's Children's Hospital Crumlin,941,Paediatric Cardiology,General Referral,40
Jul-21,Our Lady's Children's Hospital Crumlin,941,Plastic Surgery,General Referral,18
Jul-21,Our Lady's Children's Hospital Crumlin,941,Respiratory,General Referral,13
Jul-21,Our Lady's Children's Hospital Crumlin,941,Rheumatology,General Referral,14
Jul-21,Our Lady's Children's Hospital Crumlin,941,Urology,General Referral,57
Jul-21,Our Lady's Hospital Manorhamilton,502,Rheumatology,General Referral,60
Jul-21,Our Lady's Hospital Manorhamilton,502,Rheumatology Dexa,General Referral,48
Jul-21,Our Lady's Hospital Navan,403,Cardiology,General Referral,68
Jul-21,Our Lady's Hospital Navan,403,Diabetes Mellitus,General Referral,16
Jul-21,Our Lady's Hospital Navan,403,Endocrinology,General Referral,19
Jul-21,Our Lady's Hospital Navan,403,Endoscopy,Endoscopy Referral,67
Jul-21,Our Lady's Hospital Navan,403,Gastro-Enterology,General Referral,44
Jul-21,Our Lady's Hospital Navan,403,General Surgery,General Referral,140
Jul-21,Our Lady's Hospital Navan,403,Geriatric / Memory Loss,General Referral,11
Jul-21,Our Lady's Hospital Navan,403,Gynaecology,General Referral,34
Jul-21,Our Lady's Hospital Navan,403,Memory Clinic,Memory Clinic Referral,1
Jul-21,Our Lady's Hospital Navan,403,Orthopaedics,General Referral,147
Jul-21,Our Lady's Hospital Navan,403,Paediatrics,General Referral,2
Jul-21,Our Lady's Hospital Navan,403,Respiratory Medicine,General Referral,14
Jul-21,Our Lady's Hospital Navan,403,Rheumatology,General Referral,123
Jul-21,Portiuncula University Hospital,919,Cardiology,General Referral,58
Jul-21,Portiuncula University Hospital,919,Cardiology: GP Cardiac Investigations Echo only,General Referral,10
Jul-21,Portiuncula University Hospital,919,CT,General Referral,19
Jul-21,Portiuncula University Hospital,919,Dermatology,General Referral,19
Jul-21,Portiuncula University Hospital,919,Endocrinology,General Referral,23
Jul-21,Portiuncula University Hospital,919,General Medicine,General Referral,49
Jul-21,Portiuncula University Hospital,919,General Surgery,General Referral,143
Jul-21,Portiuncula University Hospital,919,General X-Ray,General Referral,154
Jul-21,Portiuncula University Hospital,919,Gynaecology,General Referral,79
Jul-21,Portiuncula University Hospital,919,Nerve Conductive,General Referral,10
Jul-21,Portiuncula University Hospital,919,Obstetrics,General Referral,81
Jul-21,Portiuncula University Hospital,919,Orthopaedics,General Referral,3
Jul-21,Portiuncula University Hospital,919,Paediatrics,General Referral,49
Jul-21,Portiuncula University Hospital,919,Pain Relief,General Referral,10
Jul-21,Portiuncula University Hospital,919,Ultrasound,General Referral,40
Jul-21,Portiuncula University Hospital,919,Urology,General Referral,27
Jul-21,RediCare Digital Therapeutics for Chronic Disease,9177,Metabolic Syndrome,General Referral,1
Jul-21,RediCare Digital Therapeutics for Chronic Disease,9177,Overweight/Obesity,General Referral,2
Jul-21,ReproMed Ireland Fertility Clinic,9132,Infertility,General Referral,3
Jul-21,Respiratory Integrated Care Longford Westmeath,9245,Clinical Nurse Specialist,General Referral,2
Jul-21,Respiratory Integrated Care Longford Westmeath,9245,Spirometry,General Referral,11
Jul-21,Respiratory Integrated Care NE Wicklow,9246,Clinical Nurse Specialist,General Referral,7
Jul-21,Respiratory Integrated Care NE Wicklow,9246,Smoking Cessation,General Referral,2
Jul-21,Respiratory Integrated Care NE Wicklow,9246,Spriometry,General Referral,14
Jul-21,Roscommon University Hospital,803,Endocrinology,General Referral,17
Jul-21,Roscommon University Hospital,803,General Medicine,General Referral,67
Jul-21,Roscommon University Hospital,803,General Surgery,General Referral,177
Jul-21,Roscommon University Hospital,803,Orthopaedics,General Referral,12
Jul-21,Roscommon University Hospital,803,Otolaryngology (ENT),General Referral,21
Jul-21,Roscommon University Hospital,803,Pigmented Lesion,Pigmented Lesion Referral,96
Jul-21,Roscommon University Hospital,803,Plastic Surgery,General Referral,212
Jul-21,Roscommon University Hospital,803,Radiology,General Referral,327
Jul-21,Roscommon University Hospital,803,Urology,General Referral,43
Jul-21,Roscommon University Hospital,803,Vascular Surgery,General Referral,67
Jul-21,Rotunda Hospital,932,Gynaecology,General Referral,321
Jul-21,Rotunda Hospital,932,Obstetrics,General Referral,268
Jul-21,Rotunda Private Clinic,9169,Gynaecology,General Referral,177
Jul-21,Rotunda Private Clinic,9169,Private Obstetrics,General Referral,16
Jul-21,Rotunda Private Clinic,9169,Semi Private Care Obstetrics,General Referral,8
Jul-21,Rotunda Private Clinic,9169,Ultrasound,General Referral,3
Jul-21,Royal Victoria Eye and Ear Hospital,950,Emergency Department,General Referral,492
Jul-21,Royal Victoria Eye and Ear Hospital,950,Ophthalmology,Ophthalmology Referral,298
Jul-21,Royal Victoria Eye and Ear Hospital,950,Otolaryngology (ENT),General Referral,270
Jul-21,Sligo University Hospital,501,Dermatology,General Referral,85
Jul-21,Sligo University Hospital,501,Diabetes Mellitus,General Referral,5
Jul-21,Sligo University Hospital,501,Emergency Department,General Referral,199
Jul-21,Sligo University Hospital,501,Endocrinology,General Referral,15
Jul-21,Sligo University Hospital,501,General Medicine,General Referral,214
Jul-21,Sligo University Hospital,501,General Surgery,General Referral,215
Jul-21,Sligo University Hospital,501,Haematology,General Referral,16
Jul-21,Sligo University Hospital,501,Immunology,General Referral,2
Jul-21,Sligo University Hospital,501,Nephrology,General Referral,10
Jul-21,Sligo University Hospital,501,Neurology,General Referral,21
Jul-21,Sligo University Hospital,501,Obstetrics/Gynaecology,General Referral,157
Jul-21,Sligo University Hospital,501,Oncology,General Referral,2
Jul-21,Sligo University Hospital,501,Ophthalmology,Ophthalmology Referral,57
Jul-21,Sligo University Hospital,501,Orthopaedics,General Referral,154
Jul-21,Sligo University Hospital,501,Otolaryngology (ENT),General Referral,114
Jul-21,Sligo University Hospital,501,Paediatrics,General Referral,61
Jul-21,Sligo University Hospital,501,Pain Relief,General Referral,33
Jul-21,Sligo University Hospital,501,Pigmented Lesion,Pigmented Lesion Referral,33
Jul-21,Sligo University Hospital,501,Urology,General Referral,43
Jul-21,South Infirmary Victoria Hospital,915,Dermatology,General Referral,356
Jul-21,South Infirmary Victoria Hospital,915,Endocrinology,General Referral,15
Jul-21,South Infirmary Victoria Hospital,915,General Surgery,General Referral,261
Jul-21,South Infirmary Victoria Hospital,915,Maxillo-Facial,General Referral,10
Jul-21,South Infirmary Victoria Hospital,915,Orthopaedics,General Referral,327
Jul-21,South Infirmary Victoria Hospital,915,Otolaryngology (ENT),General Referral,295
Jul-21,South Infirmary Victoria Hospital,915,Pain Relief,General Referral,70
Jul-21,South Infirmary Victoria Hospital,915,Pigmented Lesion,Pigmented Lesion Referral,372
Jul-21,South Infirmary Victoria Hospital,915,Plastic Surgery,General Referral,109
Jul-21,South Infirmary Victoria Hospital,915,Radiology,General Referral,587
Jul-21,South Infirmary Victoria Hospital,915,Rheumatology,General Referral,45
Jul-21,South Infirmary Victoria Hospital,915,Southscan MRI,General Referral,256
Jul-21,South Tipperary General Hospital,607,Cardiology,General Referral,28
Jul-21,South Tipperary General Hospital,607,Diabetes Mellitus,General Referral,12
Jul-21,South Tipperary General Hospital,607,General Medicine,General Referral,42
Jul-21,South Tipperary General Hospital,607,General Surgery,General Referral,117
Jul-21,South Tipperary General Hospital,607,Geriatric Medicine,General Referral,12
Jul-21,South Tipperary General Hospital,607,Gynaecology,General Referral,52
Jul-21,South Tipperary General Hospital,607,Obstetrics,General Referral,19
Jul-21,South Tipperary General Hospital,607,Paediatrics,General Referral,16
Jul-21,South Wicklow Community Healthcare Network,9252,Physiotherapy,General Referral,6
Jul-21,Sports Surgery Clinic Santry,9128,Consultant,General Referral,1170
Jul-21,Sports Surgery Clinic Santry,9128,MRI Request,General Referral,313
Jul-21,Sports Surgery Clinic Santry,9128,Physiotherapy and Strength and Conditioning,General Referral,8
Jul-21,Sports Surgery Clinic Santry,9128,Radiology Order,General Referral,201
Jul-21,Sports Surgery Clinic Santry,9128,Sports Medicine Consultants,General Referral,79
Jul-21,St. Columcille's Hospital,101,Cardiology,General Referral,49
Jul-21,St. Columcille's Hospital,101,Endocrinology,General Referral,71
Jul-21,St. Columcille's Hospital,101,Gastro-Enterology,General Referral,62
Jul-21,St. Columcille's Hospital,101,General Medicine,General Referral,2
Jul-21,St. Columcille's Hospital,101,General Surgery,General Referral,62
Jul-21,St. Columcille's Hospital,101,Geriatric Medicine,General Referral,37
Jul-21,St. Columcille's Hospital,101,GP Open Access (Cardiology),General Referral,26
Jul-21,St. Columcille's Hospital,101,Gynaecology,General Referral,4
Jul-21,St. Columcille's Hospital,101,Ophthalmology,Ophthalmology Referral,3
Jul-21,St. Columcille's Hospital,101,Orthopaedics,General Referral,11
Jul-21,St. Columcille's Hospital,101,Pain Relief,General Referral,24
Jul-21,St. Columcille's Hospital,101,Radiology,General Referral,936
Jul-21,St. Columcille's Hospital,101,Urology,General Referral,27
Jul-21,St. James's Hospital,904,Bone Health and DXA Scans,General Referral,124
Jul-21,St. James's Hospital,904,Cancer Genetics,General Referral,21
Jul-21,St. James's Hospital,904,Cardiology,General Referral,207
Jul-21,St. James's Hospital,904,Dermatology,General Referral,283
Jul-21,St. James's Hospital,904,Diabetes Mellitus,General Referral,45
Jul-21,St. James's Hospital,904,Emergency Department,General Referral,259
Jul-21,St. James's Hospital,904,Endocrinology,General Referral,63
Jul-21,St. James's Hospital,904,Endoscopy,Endoscopy Referral,315
Jul-21,St. James's Hospital,904,Gastro-Enterology,General Referral,182
Jul-21,St. James's Hospital,904,General Medicine Pharmacology,General Referral,30
Jul-21,St. James's Hospital,904,General Surgery,General Referral,144
Jul-21,St. James's Hospital,904,General X-Ray,General Referral,881
Jul-21,St. James's Hospital,904,GUIDe,General Referral,95
Jul-21,St. James's Hospital,904,Gynaecology,General Referral,39
Jul-21,St. James's Hospital,904,Haematology,General Referral,81
Jul-21,St. James's Hospital,904,Hepatology,General Referral,75
Jul-21,St. James's Hospital,904,Immunology,General Referral,61
Jul-21,St. James's Hospital,904,Mammogram,General Referral,31
Jul-21,St. James's Hospital,904,Maxillo-Facial,General Referral,52
Jul-21,St. James's Hospital,904,Medical Oncology,General Referral,10
Jul-21,St. James's Hospital,904,Medicine for the Elderly Outpatient Service,General Referral,97
Jul-21,St. James's Hospital,904,Medicine for the Elderly Stroke,General Referral,12
Jul-21,St. James's Hospital,904,Memory Clinic,Memory Clinic Referral,23
Jul-21,St. James's Hospital,904,Narcolepsy,General Referral,4
Jul-21,St. James's Hospital,904,National Coagulation Centre,General Referral,9
Jul-21,St. James's Hospital,904,Nephrology,General Referral,21
Jul-21,St. James's Hospital,904,Orthopaedics,General Referral,187
Jul-21,St. James's Hospital,904,Otolaryngology (ENT),General Referral,107
Jul-21,St. James's Hospital,904,Pain,General Referral,65
Jul-21,St. James's Hospital,904,Pigmented Lesion,Pigmented Lesion Referral,133
Jul-21,St. James's Hospital,904,Plastic Surgery,General Referral,182
Jul-21,St. James's Hospital,904,Pulmonary Rehabilitation Community,General Referral,2
Jul-21,St. James's Hospital,904,Respiratory Assessment Unit,General Referral,14
Jul-21,St. James's Hospital,904,Respiratory Medicine,General Referral,86
Jul-21,St. James's Hospital,904,Rheumatology,General Referral,87
Jul-21,St. James's Hospital,904,St. James's Breast Clinic,Breast Clinic Orig Referral,6
Jul-21,St. James's Hospital,904,St. James's Breast Clinic,Breast Clinic Referral,545
Jul-21,St. James's Hospital,904,St. James's Lung Clinic,Lung Cancer Referral,29
Jul-21,St. James's Hospital,904,St. James's Neurology Dept.,Neurology Referral,7
Jul-21,St. James's Hospital,904,St. James's Urology,Prostate Cancer Referral,51
Jul-21,St. James's Hospital,904,Ultrasound,General Referral,172
Jul-21,St. James's Hospital,904,Urology,General Referral,110
Jul-21,St. James's Hospital,904,Vascular Surgery,General Referral,139
Jul-21,St. John of Gods,18,Inpatient Admission,General Referral,11
Jul-21,St. John of Gods,18,Outpatient Appointment,General Referral,20
Jul-21,St. John's Hospital Limerick,918,X-Ray,General Referral,170
Jul-21,"St. Luke's Hospital, Kilkenny",601,Cardiology,General Referral,49
Jul-21,"St. Luke's Hospital, Kilkenny",601,Diabetes Mellitus,General Referral,23
Jul-21,"St. Luke's Hospital, Kilkenny",601,Gastro-Enterology,General Referral,42
Jul-21,"St. Luke's Hospital, Kilkenny",601,General Medicine,General Referral,40
Jul-21,"St. Luke's Hospital, Kilkenny",601,General Surgery,General Referral,189
Jul-21,"St. Luke's Hospital, Kilkenny",601,Gynaecology,General Referral,60
Jul-21,"St. Luke's Hospital, Kilkenny",601,Hepatology,General Referral,9
Jul-21,"St. Luke's Hospital, Kilkenny",601,Memory Clinic,Memory Clinic Referral,6
Jul-21,"St. Luke's Hospital, Kilkenny",601,Obstetrics,General Referral,39
Jul-21,"St. Luke's Hospital, Kilkenny",601,Oncology,General Referral,3
Jul-21,"St. Luke's Hospital, Kilkenny",601,Paediatrics,General Referral,55
Jul-21,"St. Luke's Hospital, Kilkenny",601,Respiratory Medicine,General Referral,29
Jul-21,St. Michael's Hospital,912,Cardiology,General Referral,38
Jul-21,St. Michael's Hospital,912,Community Heart Failure,General Referral,11
Jul-21,St. Michael's Hospital,912,Dermatology,General Referral,39
Jul-21,St. Michael's Hospital,912,Diabetes Mellitus,General Referral,13
Jul-21,St. Michael's Hospital,912,Endocrinology,General Referral,13
Jul-21,St. Michael's Hospital,912,Endoscopy,Endoscopy Referral,131
Jul-21,St. Michael's Hospital,912,Gastro-Enterology,General Referral,55
Jul-21,St. Michael's Hospital,912,General Surgery,General Referral,94
Jul-21,St. Michael's Hospital,912,Geriatric Medicine,General Referral,6
Jul-21,St. Michael's Hospital,912,Gynaecology,General Referral,20
Jul-21,St. Michael's Hospital,912,Heart Failure Clinic,General Referral,18
Jul-21,St. Michael's Hospital,912,Heart Failure Virtual Clinic,General Referral,4
Jul-21,St. Michael's Hospital,912,Ophthalmology,Ophthalmology Referral,7
Jul-21,St. Michael's Hospital,912,Orthopaedic (Foot and Ankle),General Referral,9
Jul-21,St. Michael's Hospital,912,Orthopaedics,General Referral,42
Jul-21,St. Michael's Hospital,912,Otolaryngology (ENT),General Referral,50
Jul-21,St. Michael's Hospital,912,Pelvic Floor Clinic,General Referral,9
Jul-21,St. Michael's Hospital,912,Physiotherapy,General Referral,35
Jul-21,St. Michael's Hospital,912,Radiology,General Referral,573
Jul-21,St. Michael's Hospital,912,Respiratory Medicine,General Referral,34
Jul-21,St. Michael's Hospital,912,Stop HF Unit,General Referral,2
Jul-21,St. Michael's Hospital,912,Urology,General Referral,19
Jul-21,St. Michael's Hospital,912,Vascular,General Referral,17
Jul-21,St. Patrick’s Mental Health Services,750,Psychiatric Referral Service,General Referral,262
Jul-21,St. Vincent's Private Hospital,9063,Bariatric,General Referral,14
Jul-21,St. Vincent's Private Hospital,9063,Cardiology,General Referral,109
Jul-21,St. Vincent's Private Hospital,9063,Consultation Requests,General Referral,1314
Jul-21,St. Vincent's Private Hospital,9063,CT,General Referral,20
Jul-21,St. Vincent's Private Hospital,9063,DEXA,General Referral,90
Jul-21,St. Vincent's Private Hospital,9063,Direct Access Endoscopy,Endoscopy Referral,255
Jul-21,St. Vincent's Private Hospital,9063,General Radiography,General Referral,73
Jul-21,St. Vincent's Private Hospital,9063,Mammography,General Referral,86
Jul-21,St. Vincent's Private Hospital,9063,MRI,General Referral,47
Jul-21,St. Vincent's Private Hospital,9063,Triple Assessment Breast Clinic,General Referral,70
Jul-21,St. Vincent's Private Hospital,9063,Ultrasound,General Referral,124
Jul-21,St. Vincent's University Hospital,910,Cardiology,General Referral,192
